epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
103,203.797,2.70411,3.18369,2.80055,0.00222,0.5,0.00343,0.00183,3.30188,5.13545,3.27893,0.000371734,0.000371734,0.000371734
104,205.67,2.53864,3.31215,2.59492,0.00222,0.5,0.00343,0.00183,3.30188,5.13545,3.27893,0.000369456,0.000369456,0.000369456
105,207.401,2.66402,3.39923,2.70413,0.00222,0.5,0.00795,0.00363,3.24496,4.6872,3.22968,0.000367166,0.000367166,0.000367166
106,209.217,2.56456,3.13675,2.52802,0.00222,0.5,0.00795,0.00363,3.24496,4.6872,3.22968,0.000364863,0.000364863,0.000364863
107,211.082,2.63812,3.30947,2.75199,0.00222,0.5,0.00795,0.00363,3.24496,4.6872,3.22968,0.000362547,0.000362547,0.000362547
108,212.898,2.63832,3.2797,2.65413,0.00222,0.5,0.00795,0.00363,3.24496,4.6872,3.22968,0.00036022,0.00036022,0.00036022
109,215.044,2.34221,3.2826,2.47112,0.00222,0.5,0.00795,0.00363,3.24496,4.6872,3.22968,0.00035788,0.00035788,0.00035788
110,220.279,2.58513,3.23503,2.65482,0.00222,0.5,0.00795,0.00363,3.24496,4.6872,3.22968,0.000355529,0.000355529,0.000355529
111,223.517,2.62116,3.23816,2.60145,0.00222,0.5,0.00795,0.00363,3.24496,4.6872,3.22968,0.000353167,0.000353167,0.000353167
112,225.696,2.74862,3.20281,2.70206,0.00222,0.5,0.00679,0.00369,3.21827,4.24697,3.16974,0.000350794,0.000350794,0.000350794
113,227.579,2.7952,3.18542,2.75664,0.00222,0.5,0.00679,0.00369,3.21827,4.24697,3.16974,0.00034841,0.00034841,0.00034841
114,229.418,2.61884,3.19401,2.58232,0.00222,0.5,0.00679,0.00369,3.21827,4.24697,3.16974,0.000346016,0.000346016,0.000346016
115,231.263,2.47215,3.03886,2.54319,0.00222,0.5,0.00679,0.00369,3.21827,4.24697,3.16974,0.000343611,0.000343611,0.000343611
116,235.818,2.51024,3.22168,2.60883,0.00222,0.5,0.00679,0.00369,3.21827,4.24697,3.16974,0.000341196,0.000341196,0.000341196
117,240.453,2.71086,3.16551,2.77642,0.00222,0.5,0.00679,0.00369,3.21827,4.24697,3.16974,0.000338772,0.000338772,0.000338772
118,242.676,2.7186,3.2513,2.75719,0.00222,0.5,0.00396,0.00252,3.15922,4.06456,3.05272,0.000336338,0.000336338,0.000336338
119,244.377,2.54245,3.1015,2.60647,0.00222,0.5,0.00396,0.00252,3.15922,4.06456,3.05272,0.000333894,0.000333894,0.000333894
120,246.088,2.75418,3.27405,2.7653,0.00222,0.5,0.00396,0.00252,3.15922,4.06456,3.05272,0.000331442,0.000331442,0.000331442
121,247.699,2.8895,3.13559,2.78868,0.00222,0.5,0.00396,0.00252,3.15922,4.06456,3.05272,0.000328982,0.000328982,0.000328982
122,249.518,2.5513,3.26252,2.67684,0.00222,0.5,0.00396,0.00252,3.15922,4.06456,3.05272,0.000326513,0.000326513,0.000326513
123,251.327,2.57553,3.08092,2.6406,0.00222,0.5,0.00396,0.00252,3.15922,4.06456,3.05272,0.000324035,0.000324035,0.000324035
124,253.089,2.81082,3.16238,2.72595,0.00222,0.5,0.00396,0.00252,3.15922,4.06456,3.05272,0.00032155,0.00032155,0.00032155
125,254.839,2.50734,3.15504,2.58671,0.00222,0.5,0.00639,0.00346,3.24923,5.03316,3.04926,0.000319058,0.000319058,0.000319058
126,256.512,2.60838,3.22458,2.6323,0.00222,0.5,0.00639,0.00346,3.24923,5.03316,3.04926,0.000316558,0.000316558,0.000316558
127,258.19,2.58362,3.20832,2.61111,0.00222,0.5,0.00639,0.00346,3.24923,5.03316,3.04926,0.000314051,0.000314051,0.000314051
128,259.896,2.41197,3.41974,2.54665,0.00222,0.5,0.00639,0.00346,3.24923,5.03316,3.04926,0.000311537,0.000311537,0.000311537
129,262.091,2.66968,3.20941,2.7476,0.00222,0.5,0.00639,0.00346,3.24923,5.03316,3.04926,0.000309017,0.000309017,0.000309017
130,265.566,2.60135,3.11361,2.62762,0.00222,0.5,0.00639,0.00346,3.24923,5.03316,3.04926,0.00030649,0.00030649,0.00030649
131,268.917,2.66187,3.22778,2.71879,0.00222,0.5,0.00981,0.00492,3.14001,6.02366,3.00595,0.000303958,0.000303958,0.000303958
132,271.025,2.31563,3.19227,2.4876,0.00222,0.5,0.00981,0.00492,3.14001,6.02366,3.00595,0.00030142,0.00030142,0.00030142
133,272.822,2.62517,3.10611,2.56241,0.00222,0.5,0.00981,0.00492,3.14001,6.02366,3.00595,0.000298877,0.000298877,0.000298877
134,274.581,2.53792,3.17277,2.63787,0.00222,0.5,0.00981,0.00492,3.14001,6.02366,3.00595,0.000296328,0.000296328,0.000296328
135,276.435,2.54692,3.40925,2.64825,0.00222,0.5,0.00981,0.00492,3.14001,6.02366,3.00595,0.000293775,0.000293775,0.000293775
136,278.228,2.39603,3.1458,2.50056,0.00222,0.5,0.00981,0.00492,3.14001,6.02366,3.00595,0.000291218,0.000291218,0.000291218
137,280.019,2.77983,3.23414,2.76989,0.00222,0.5,0.00981,0.00492,3.14001,6.02366,3.00595,0.000288656,0.000288656,0.000288656
138,282.967,2.56237,3.21405,2.55682,0.00222,0.5,0.0083,0.00396,3.18674,5.52234,3.03738,0.00028609,0.00028609,0.00028609
139,286.418,2.64782,3.5148,2.78414,0.00222,0.5,0.0083,0.00396,3.18674,5.52234,3.03738,0.00028352,0.00028352,0.00028352
140,289.909,2.57238,3.17556,2.66431,0.00222,0.5,0.0083,0.00396,3.18674,5.52234,3.03738,0.000280947,0.000280947,0.000280947
141,292.027,2.65094,3.18157,2.60935,0.00222,0.5,0.0083,0.00396,3.18674,5.52234,3.03738,0.000278371,0.000278371,0.000278371
142,293.845,2.4073,3.33543,2.52903,0.00222,0.5,0.0083,0.00396,3.18674,5.52234,3.03738,0.000275792,0.000275792,0.000275792
143,295.62,2.59639,3.23636,2.57376,0.00222,0.5,0.0083,0.00396,3.18674,5.52234,3.03738,0.00027321,0.00027321,0.00027321
144,297.465,2.75875,3.16065,2.68372,0.00222,0.5,0.00456,0.00225,3.30747,4.94882,3.2542,0.000270626,0.000270626,0.000270626
145,299.186,2.61609,3.07885,2.66083,0.00222,0.5,0.00456,0.00225,3.30747,4.94882,3.2542,0.000268041,0.000268041,0.000268041
146,300.861,2.63081,3.22006,2.5775,0.00222,0.5,0.00456,0.00225,3.30747,4.94882,3.2542,0.000265453,0.000265453,0.000265453
147,302.556,2.60428,3.1558,2.63106,0.00222,0.5,0.00456,0.00225,3.30747,4.94882,3.2542,0.000262864,0.000262864,0.000262864
148,304.185,2.6289,3.16322,2.62178,0.00222,0.5,0.00456,0.00225,3.30747,4.94882,3.2542,0.000260274,0.000260274,0.000260274
149,305.803,2.62396,3.28508,2.7264,0.00222,0.5,0.00456,0.00225,3.30747,4.94882,3.2542,0.000257683,0.000257683,0.000257683
150,307.499,2.67929,3.18801,2.66542,0.00222,0.5,0.00456,0.00225,3.30747,4.94882,3.2542,0.000255092,0.000255092,0.000255092
151,309.329,2.3116,3.24363,2.51617,0.00222,0.5,0.00476,0.00195,3.3191,4.79796,3.32746,0.0002525,0.0002525,0.0002525
152,311.493,2.44033,3.27912,2.53495,0.00222,0.5,0.00476,0.00195,3.3191,4.79796,3.32746,0.000249908,0.000249908,0.000249908
153,315.2,2.77514,3.28441,2.68853,0.00222,0.5,0.00476,0.00195,3.3191,4.79796,3.32746,0.000247317,0.000247317,0.000247317
154,318.398,2.42104,3.17712,2.51276,0.00222,0.5,0.00476,0.00195,3.3191,4.79796,3.32746,0.000244726,0.000244726,0.000244726
155,320.428,2.62596,3.21819,2.6919,0.00222,0.5,0.00476,0.00195,3.3191,4.79796,3.32746,0.000242136,0.000242136,0.000242136
156,322.053,2.67488,3.30276,2.68277,0.00222,0.5,0.00476,0.00195,3.3191,4.79796,3.32746,0.000239547,0.000239547,0.000239547
157,323.743,2.48592,3.18099,2.53016,0.00222,0.5,0.00613,0.0022,3.15829,4.84793,3.46095,0.000236959,0.000236959,0.000236959
158,325.509,2.58097,3.17335,2.62315,0.00222,0.5,0.00613,0.0022,3.15829,4.84793,3.46095,0.000234374,0.000234374,0.000234374
159,327.254,2.36546,3.24565,2.53066,0.00222,0.5,0.00613,0.0022,3.15829,4.84793,3.46095,0.00023179,0.00023179,0.00023179
160,328.935,2.60225,3.17168,2.62567,0.00222,0.5,0.00613,0.0022,3.15829,4.84793,3.46095,0.000229208,0.000229208,0.000229208
161,330.55,2.49499,3.11073,2.58436,0.00222,0.5,0.00613,0.0022,3.15829,4.84793,3.46095,0.000226629,0.000226629,0.000226629
162,332.395,2.65441,3.44437,2.65979,0.00222,0.5,0.00613,0.0022,3.15829,4.84793,3.46095,0.000224053,0.000224053,0.000224053
163,334.219,2.75333,3.0648,2.66854,0.00222,0.5,0.00613,0.0022,3.15829,4.84793,3.46095,0.00022148,0.00022148,0.00022148
164,335.921,2.71672,3.12604,2.63829,0.00222,0.5,0.00622,0.00281,3.30608,4.45683,3.4246,0.00021891,0.00021891,0.00021891
165,337.718,2.39547,3.05338,2.49953,0.00222,0.5,0.00622,0.00281,3.30608,4.45683,3.4246,0.000216344,0.000216344,0.000216344
166,339.477,2.42974,3.21603,2.5384,0.00222,0.5,0.00622,0.00281,3.30608,4.45683,3.4246,0.000213782,0.000213782,0.000213782
167,341.212,2.61553,3.0936,2.67639,0.00222,0.5,0.00622,0.00281,3.30608,4.45683,3.4246,0.000211225,0.000211225,0.000211225
168,344.407,2.35637,3.24415,2.50484,0.00222,0.5,0.00622,0.00281,3.30608,4.45683,3.4246,0.000208672,0.000208672,0.000208672
169,348.06,2.59275,3.14841,2.67896,0.00222,0.5,0.00622,0.00281,3.30608,4.45683,3.4246,0.000206123,0.000206123,0.000206123
170,351.168,2.61309,3.068,2.72852,0.00222,0.5,0.01302,0.00555,3.20643,4.56129,3.18312,0.00020358,0.00020358,0.00020358
171,353.238,2.87337,3.08387,2.83979,0.00222,0.5,0.01302,0.00555,3.20643,4.56129,3.18312,0.000201042,0.000201042,0.000201042
172,355.052,2.47362,3.35559,2.58484,0.00222,0.5,0.01302,0.00555,3.20643,4.56129,3.18312,0.00019851,0.00019851,0.00019851
173,356.836,2.53744,2.99108,2.56127,0.00222,0.5,0.01302,0.00555,3.20643,4.56129,3.18312,0.000195983,0.000195983,0.000195983
174,358.664,2.30659,3.39199,2.41604,0.00222,0.5,0.01302,0.00555,3.20643,4.56129,3.18312,0.000193463,0.000193463,0.000193463
175,360.574,2.55097,3.31924,2.60936,0.00222,0.5,0.01302,0.00555,3.20643,4.56129,3.18312,0.000190949,0.000190949,0.000190949
176,362.341,2.66662,3.2253,2.64571,0.00222,0.5,0.01302,0.00555,3.20643,4.56129,3.18312,0.000188442,0.000188442,0.000188442
177,364.18,2.69193,3.06337,2.73963,0.00222,0.5,0.00979,0.004,3.18799,4.58913,3.22701,0.000185942,0.000185942,0.000185942
178,365.971,2.7747,3.01326,2.70409,0.00222,0.5,0.00979,0.004,3.18799,4.58913,3.22701,0.00018345,0.00018345,0.00018345
179,367.641,2.66797,3.21132,2.78688,0.00222,0.5,0.00979,0.004,3.18799,4.58913,3.22701,0.000180965,0.000180965,0.000180965
180,370.601,2.23289,3.43921,2.40922,0.00222,0.5,0.00979,0.004,3.18799,4.58913,3.22701,0.000178487,0.000178487,0.000178487
181,374.047,2.26619,3.29568,2.47968,0.00222,0.5,0.00979,0.004,3.18799,4.58913,3.22701,0.000176018,0.000176018,0.000176018
182,377.428,2.41803,3.05268,2.56704,0.00222,0.5,0.00979,0.004,3.18799,4.58913,3.22701,0.000173558,0.000173558,0.000173558
183,379.667,2.28025,3.04269,2.47163,0.00222,0.5,0.00638,0.00272,3.03409,5.04229,3.30763,0.000171106,0.000171106,0.000171106
184,381.355,2.49735,2.97378,2.56623,0.00222,0.5,0.00638,0.00272,3.03409,5.04229,3.30763,0.000168662,0.000168662,0.000168662
185,383.151,2.85562,3.07201,2.75356,0.00222,0.5,0.00638,0.00272,3.03409,5.04229,3.30763,0.000166228,0.000166228,0.000166228
186,384.848,2.49163,3.16568,2.54155,0.00222,0.5,0.00638,0.00272,3.03409,5.04229,3.30763,0.000163804,0.000163804,0.000163804
187,386.696,2.62349,3.13656,2.6067,0.00222,0.5,0.00638,0.00272,3.03409,5.04229,3.30763,0.000161389,0.000161389,0.000161389
188,388.36,2.34698,3.20242,2.4997,0.00222,0.5,0.00638,0.00272,3.03409,5.04229,3.30763,0.000158984,0.000158984,0.000158984
189,390.126,2.5874,3.04851,2.61165,0.00222,0.5,0.00638,0.00272,3.03409,5.04229,3.30763,0.00015659,0.00015659,0.00015659
190,392.29,2.67825,3.32319,2.66075,0.00222,0.5,0.00896,0.0028,2.91692,5.27366,3.40493,0.000154206,0.000154206,0.000154206
191,394.461,2.42307,2.99772,2.58974,0.00222,0.5,0.00896,0.0028,2.91692,5.27366,3.40493,0.000151833,0.000151833,0.000151833
192,396.611,2.48805,3.11343,2.60635,0.00222,0.5,0.00896,0.0028,2.91692,5.27366,3.40493,0.000149471,0.000149471,0.000149471
193,398.799,2.5311,3.05479,2.70049,0.00222,0.5,0.00896,0.0028,2.91692,5.27366,3.40493,0.00014712,0.00014712,0.00014712
194,400.792,2.86239,3.22411,2.74634,0.00222,0.5,0.00896,0.0028,2.91692,5.27366,3.40493,0.00014478,0.00014478,0.00014478
195,402.517,2.4929,3.10906,2.53328,0.00222,0.5,0.00896,0.0028,2.91692,5.27366,3.40493,0.000142453,0.000142453,0.000142453
196,404.287,2.3638,3.16049,2.53417,0.00222,0.5,0.00807,0.00304,2.87907,5.24065,3.45073,0.000140137,0.000140137,0.000140137
197,407.037,2.6822,3.20098,2.6986,0.00222,0.5,0.00807,0.00304,2.87907,5.24065,3.45073,0.000137834,0.000137834,0.000137834
198,410.771,2.36952,2.99354,2.51984,0.00222,0.5,0.00807,0.00304,2.87907,5.24065,3.45073,0.000135544,0.000135544,0.000135544
199,413.667,2.63232,3.04271,2.64509,0.00222,0.5,0.00807,0.00304,2.87907,5.24065,3.45073,0.000133266,0.000133266,0.000133266
200,415.724,2.72168,3.13609,2.62211,0.00222,0.5,0.00807,0.00304,2.87907,5.24065,3.45073,0.000131001,0.000131001,0.000131001
201,417.513,2.54738,3.2804,2.57616,0.00222,0.5,0.00807,0.00304,2.87907,5.24065,3.45073,0.00012875,0.00012875,0.00012875
202,419.385,2.51594,3.02824,2.60783,0.00222,0.5,0.00807,0.00304,2.87907,5.24065,3.45073,0.000126512,0.000126512,0.000126512
203,421.141,2.73072,3.18632,2.72161,0.00222,0.5,0.00598,0.00284,2.80087,5.16066,3.37692,0.000124288,0.000124288,0.000124288
204,422.897,2.6173,2.97591,2.63475,0.00222,0.5,0.00598,0.00284,2.80087,5.16066,3.37692,0.000122078,0.000122078,0.000122078
205,424.763,2.47778,3.06195,2.57496,0.00222,0.5,0.00598,0.00284,2.80087,5.16066,3.37692,0.000119883,0.000119883,0.000119883
206,426.421,2.57669,3.22016,2.68202,0.00222,0.5,0.00598,0.00284,2.80087,5.16066,3.37692,0.000117702,0.000117702,0.000117702
207,428.124,2.54667,3.0609,2.6039,0.00222,0.5,0.00598,0.00284,2.80087,5.16066,3.37692,0.000115536,0.000115536,0.000115536
208,429.881,2.61945,3.27368,2.67084,0.00222,0.5,0.00598,0.00284,2.80087,5.16066,3.37692,0.000113384,0.000113384,0.000113384
209,431.673,2.46809,3.28726,2.59126,0.00222,0.5,0.00511,0.00234,2.72755,5.12557,3.3252,0.000111248,0.000111248,0.000111248
210,433.383,2.67246,3.08569,2.65162,0.00222,0.5,0.00511,0.00234,2.72755,5.12557,3.3252,0.000109128,0.000109128,0.000109128
211,435.137,2.68239,3.31397,2.65169,0.00222,0.5,0.00511,0.00234,2.72755,5.12557,3.3252,0.000107023,0.000107023,0.000107023
212,437.028,2.40664,3.02319,2.566,0.00222,0.5,0.00511,0.00234,2.72755,5.12557,3.3252,0.000104934,0.000104934,0.000104934
213,438.706,2.45248,3.08542,2.55729,0.00222,0.5,0.00511,0.00234,2.72755,5.12557,3.3252,0.000102862,0.000102862,0.000102862
214,441.586,2.56013,3.11653,2.59438,0.00222,0.5,0.00511,0.00234,2.72755,5.12557,3.3252,0.000100806,0.000100806,0.000100806
215,445.033,2.45536,3.01062,2.50136,0.00222,0.5,0.00511,0.00234,2.72755,5.12557,3.3252,9.87659e-05,9.87659e-05,9.87659e-05
216,448.072,2.75886,3.14769,2.64504,0.00222,0.5,0.0053,0.00248,2.73219,4.97056,3.31991,9.67432e-05,9.67432e-05,9.67432e-05
217,449.981,2.20049,3.20261,2.41888,0.00222,0.5,0.0053,0.00248,2.73219,4.97056,3.31991,9.47376e-05,9.47376e-05,9.47376e-05
218,451.627,2.37951,3.18639,2.52354,0.00222,0.5,0.0053,0.00248,2.73219,4.97056,3.31991,9.27492e-05,9.27492e-05,9.27492e-05
219,453.441,2.32133,3.13152,2.39429,0.00222,0.5,0.0053,0.00248,2.73219,4.97056,3.31991,9.07784e-05,9.07784e-05,9.07784e-05
220,455.114,2.44245,2.96794,2.56153,0.00222,0.5,0.0053,0.00248,2.73219,4.97056,3.31991,8.88253e-05,8.88253e-05,8.88253e-05
221,456.859,2.65723,2.98005,2.68791,0.00222,0.5,0.0053,0.00248,2.73219,4.97056,3.31991,8.68902e-05,8.68902e-05,8.68902e-05
222,458.733,2.52882,3.08397,2.61924,0.00222,0.5,0.00467,0.00233,2.66213,4.89336,3.27688,8.49732e-05,8.49732e-05,8.49732e-05
223,460.622,2.56947,3.01489,2.61297,0.00222,0.5,0.00467,0.00233,2.66213,4.89336,3.27688,8.30746e-05,8.30746e-05,8.30746e-05
224,462.518,2.70551,3.11092,2.67738,0.00222,0.5,0.00467,0.00233,2.66213,4.89336,3.27688,8.11946e-05,8.11946e-05,8.11946e-05
225,464.269,2.57804,3.10824,2.65766,0.00222,0.5,0.00467,0.00233,2.66213,4.89336,3.27688,7.93333e-05,7.93333e-05,7.93333e-05
226,465.997,2.42542,3.12626,2.57359,0.00222,0.5,0.00467,0.00233,2.66213,4.89336,3.27688,7.74911e-05,7.74911e-05,7.74911e-05
227,467.697,2.57872,3.12069,2.66761,0.00222,0.5,0.00467,0.00233,2.66213,4.89336,3.27688,7.5668e-05,7.5668e-05,7.5668e-05
228,469.371,2.18664,3.3815,2.41477,0.00222,0.5,0.00467,0.00233,2.66213,4.89336,3.27688,7.38643e-05,7.38643e-05,7.38643e-05
229,471.101,2.436,3.10565,2.56745,0.00222,0.5,0.00513,0.00262,2.64672,4.83624,3.26298,7.20803e-05,7.20803e-05,7.20803e-05
230,472.744,2.61829,3.13368,2.63332,0.00222,0.5,0.00513,0.00262,2.64672,4.83624,3.26298,7.0316e-05,7.0316e-05,7.0316e-05
231,475.469,2.43556,3.15706,2.55273,0.00222,0.5,0.00513,0.00262,2.64672,4.83624,3.26298,6.85717e-05,6.85717e-05,6.85717e-05
232,479.207,2.50519,3.17092,2.59577,0.00222,0.5,0.00513,0.00262,2.64672,4.83624,3.26298,6.68475e-05,6.68475e-05,6.68475e-05
233,482.055,2.38901,3.01598,2.48398,0.00222,0.5,0.00513,0.00262,2.64672,4.83624,3.26298,6.51437e-05,6.51437e-05,6.51437e-05
234,484.132,2.52773,3.05463,2.59947,0.00222,0.5,0.00513,0.00262,2.64672,4.83624,3.26298,6.34605e-05,6.34605e-05,6.34605e-05
235,485.878,2.47627,3.15241,2.5314,0.00222,0.5,0.00562,0.00264,2.65028,4.81412,3.2662,6.1798e-05,6.1798e-05,6.1798e-05
236,487.669,2.46774,2.97806,2.56528,0.00222,0.5,0.00562,0.00264,2.65028,4.81412,3.2662,6.01564e-05,6.01564e-05,6.01564e-05
237,489.373,2.52393,3.25582,2.61177,0.00222,0.5,0.00562,0.00264,2.65028,4.81412,3.2662,5.85359e-05,5.85359e-05,5.85359e-05
238,491.041,2.5016,3.14457,2.59832,0.00222,0.5,0.00562,0.00264,2.65028,4.81412,3.2662,5.69366e-05,5.69366e-05,5.69366e-05
239,492.88,2.62466,3.1051,2.63343,0.00222,0.5,0.00562,0.00264,2.65028,4.81412,3.2662,5.53588e-05,5.53588e-05,5.53588e-05
240,494.581,2.34043,3.09824,2.49557,0.00222,0.5,0.00562,0.00264,2.65028,4.81412,3.2662,5.38027e-05,5.38027e-05,5.38027e-05
241,496.283,2.28548,3.07709,2.49956,0.00222,0.5,0.00562,0.00264,2.65028,4.81412,3.2662,5.22683e-05,5.22683e-05,5.22683e-05
242,498.186,2.72452,3.09574,2.76986,0.00222,0.5,0.00518,0.00298,2.6605,4.78175,3.27058,5.07559e-05,5.07559e-05,5.07559e-05
243,500.031,2.57087,3.12203,2.65255,0.00222,0.5,0.00518,0.00298,2.6605,4.78175,3.27058,4.92656e-05,4.92656e-05,4.92656e-05
244,501.797,2.68174,3.09848,2.67757,0.00222,0.5,0.00518,0.00298,2.6605,4.78175,3.27058,4.77976e-05,4.77976e-05,4.77976e-05
245,503.529,2.55291,3.06753,2.56919,0.00222,0.5,0.00518,0.00298,2.6605,4.78175,3.27058,4.6352e-05,4.6352e-05,4.6352e-05
246,505.237,2.64235,3.06577,2.6765,0.00222,0.5,0.00518,0.00298,2.6605,4.78175,3.27058,4.4929e-05,4.4929e-05,4.4929e-05
247,507.039,2.45384,2.96377,2.60316,0.00222,0.5,0.00518,0.00298,2.6605,4.78175,3.27058,4.35288e-05,4.35288e-05,4.35288e-05
248,509.748,2.42539,3.11251,2.52137,0.00222,0.5,0.00505,0.00249,2.622,4.75125,3.22786,4.21516e-05,4.21516e-05,4.21516e-05
249,513.096,2.17782,3.29335,2.50329,0.00222,0.5,0.00505,0.00249,2.622,4.75125,3.22786,4.07973e-05,4.07973e-05,4.07973e-05
250,516.153,2.38509,3.3045,2.49223,0.00222,0.5,0.00505,0.00249,2.622,4.75125,3.22786,3.94663e-05,3.94663e-05,3.94663e-05
251,518.199,2.6452,2.99596,2.67534,0.00222,0.5,0.00505,0.00249,2.622,4.75125,3.22786,3.81587e-05,3.81587e-05,3.81587e-05
252,519.927,2.68971,3.20434,2.64191,0.00222,0.5,0.00505,0.00249,2.622,4.75125,3.22786,3.68746e-05,3.68746e-05,3.68746e-05
253,521.72,2.57687,2.95205,2.55166,0.00222,0.5,0.00505,0.00249,2.622,4.75125,3.22786,3.56141e-05,3.56141e-05,3.56141e-05
254,523.471,2.58055,3.12501,2.56167,0.00222,0.5,0.00505,0.00249,2.622,4.75125,3.22786,3.43774e-05,3.43774e-05,3.43774e-05
255,525.195,2.44207,3.18211,2.51577,0.00222,0.5,0.00528,0.00288,2.63211,4.74839,3.22978,3.31646e-05,3.31646e-05,3.31646e-05
256,526.933,2.43051,3.047,2.52142,0.00222,0.5,0.00528,0.00288,2.63211,4.74839,3.22978,3.19759e-05,3.19759e-05,3.19759e-05
257,528.632,2.71699,3.25074,2.77236,0.00222,0.5,0.00528,0.00288,2.63211,4.74839,3.22978,3.08113e-05,3.08113e-05,3.08113e-05
258,530.321,2.42704,3.00431,2.60501,0.00222,0.5,0.00528,0.00288,2.63211,4.74839,3.22978,2.96711e-05,2.96711e-05,2.96711e-05
259,532.133,2.39901,3.05178,2.48693,0.00222,0.5,0.00528,0.00288,2.63211,4.74839,3.22978,2.85553e-05,2.85553e-05,2.85553e-05
260,533.799,2.62325,3.07044,2.57776,0.00222,0.5,0.00528,0.00288,2.63211,4.74839,3.22978,2.74641e-05,2.74641e-05,2.74641e-05
261,535.546,2.4665,3.05754,2.56189,0.00222,0.5,0.00537,0.00269,2.65256,4.68297,3.23319,2.63975e-05,2.63975e-05,2.63975e-05
262,537.329,2.54227,3.13033,2.69482,0.00222,0.5,0.00537,0.00269,2.65256,4.68297,3.23319,2.53557e-05,2.53557e-05,2.53557e-05
263,539.073,2.49152,3.11897,2.56092,0.00222,0.5,0.00537,0.00269,2.65256,4.68297,3.23319,2.43389e-05,2.43389e-05,2.43389e-05
264,540.74,2.50098,3.30709,2.70736,0.00222,0.5,0.00537,0.00269,2.65256,4.68297,3.23319,2.3347e-05,2.3347e-05,2.3347e-05
265,543.959,2.58577,2.97484,2.67653,0.00222,0.5,0.00537,0.00269,2.65256,4.68297,3.23319,2.23803e-05,2.23803e-05,2.23803e-05
266,547.363,2.50322,3.05921,2.57678,0.00222,0.5,0.00537,0.00269,2.65256,4.68297,3.23319,2.14388e-05,2.14388e-05,2.14388e-05
267,550.458,2.48211,3.04499,2.60966,0.00222,0.5,0.00537,0.00269,2.65256,4.68297,3.23319,2.05227e-05,2.05227e-05,2.05227e-05
268,552.469,2.51572,3.10453,2.6681,0.00222,0.5,0.00552,0.00274,2.63638,4.57902,3.20752,1.9632e-05,1.9632e-05,1.9632e-05
269,554.216,2.51496,3.1114,2.60246,0.00222,0.5,0.00552,0.00274,2.63638,4.57902,3.20752,1.87668e-05,1.87668e-05,1.87668e-05
270,555.936,2.47074,3.06212,2.54099,0.00222,0.5,0.00552,0.00274,2.63638,4.57902,3.20752,1.79273e-05,1.79273e-05,1.79273e-05
1,62.0605,1.50942,2.83771,2.02309,0.53482,0.6,0.45385,0.42152,0.51376,2.83571,1.13694,0.09406,6e-05,6e-05
2,125.995,1.34473,1.83608,1.79886,0.17307,0.4,0.11779,0.02405,3.26771,9.97689,4.35857,0.08713,0.000129999,0.000129999
3,186.037,1.45145,1.34336,1.78361,0.49493,0.3,0.3292,0.09432,2.73357,4.71688,3.32392,0.0802,0.000199992,0.000199992
4,240.78,1.32207,1.36872,1.70018,0.65336,0.9,0.895,0.43654,1.35191,9.52727,2.0066,0.07327,0.000269976,0.000269976
5,305.498,1.43872,1.43422,1.75815,0.64286,0.9,0.7462,0.34857,1.47496,17.0314,3.22673,0.0663399,0.000339947,0.000339947
6,373.417,1.48133,1.59638,1.8915,1,0.4,0.51497,0.29421,1.65263,21.5758,2.28582,0.0594099,0.0004099,0.0004099
7,439.659,1.42646,1.474,1.7811,0.00114,0.3,0.00109,0.00047,2.66805,inf,10.0775,0.0524798,0.000479831,0.000479831
8,504.757,1.45133,1.49663,1.85034,0,0,0,0,3.29556,inf,14.5352,0.0455497,0.000549737,0.000549737
9,581.17,1.42598,1.37419,1.79242,0,0,0,0,4.51884,inf,116.524,0.0386196,0.000619612,0.000619612
10,658.633,1.5198,1.48192,1.8335,0,0,0,0,3.28542,inf,5.87608,0.0316895,0.000689454,0.000689454
11,754.13,1.42169,1.45119,1.80922,0.00928,0.2,0.00384,0.00135,3.61158,176.443,5.35085,0.0247593,0.000759258,0.000759258
12,835.146,1.41856,1.39915,1.76967,0.06944,0.5,0.0536,0.02302,1.92008,66.1339,6.14157,0.017829,0.000829019,0.000829019
13,1104.02,1.42907,1.42343,1.80431,0.09524,0.4,0.07847,0.03595,2.27294,68.0956,6.74354,0.0108987,0.000898734,0.000898734
14,1251.5,1.39847,1.34365,1.77892,0.33333,0.2,0.10949,0.03539,2.76826,19.6033,4.27966,0.0039684,0.000968399,0.000968399
15,1475.49,1.45157,1.44186,1.83579,1,0.2,0.21587,0.11349,2.68235,21.8244,3.5463,0.000998086,0.000998086,0.000998086
16,1606.61,1.43768,1.43928,1.75793,0.5,0.2,0.23171,0.12296,2.1237,20.899,2.97524,0.000997803,0.000997803,0.000997803
17,1734.96,1.32258,1.36958,1.71885,0.66667,0.2,0.34003,0.13715,1.95685,16.8647,2.48283,0.000997501,0.000997501,0.000997501
18,1858.34,1.36298,1.37517,1.77541,0.5,0.1,0.33141,0.1515,2.43004,20.7657,3.15407,0.000997179,0.000997179,0.000997179
